trial_nr	onset	event_type	phase	response	nr_frames	movie_index	movie_duration	movie_file	onset_abs	duration
35	130.55583254201338	fix_post	2		90	33.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-H611SOb1T78_189.mp4	148.0639085000148	0.7480842500226572
36	131.30391679203603	fix_pre	0		0	34.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-Xegmd8whqBs_230.mp4	148.81199275003746	0.0016129579162225127
36	131.30552974995226	movie	1		357	34.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-Xegmd8whqBs_230.mp4	148.81360570795368	2.9943459590431303
36	134.2998757089954	fix_post	2		87	34.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-Xegmd8whqBs_230.mp4	151.80795166699681	0.7597892499761656
37	135.05966495897155	fix_pre	0		0	35.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-tfHCqgH1guY_235.mp4	152.56774091697298	0.0014828330604359508
37	135.061147792032	movie	1		358	35.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-tfHCqgH1guY_235.mp4	152.56922375003342	2.994662749930285
37	138.05581054196227	fix_post	2		88	35.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-tfHCqgH1guY_235.mp4	155.5638864999637	0.747340708039701
38	138.80315125000197	fix_pre	0		0	36.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-K7viJXt9vX8_143.mp4	156.3112272080034	0.0016010419931262732
38	138.8047522919951	movie	1		358	36.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-K7viJXt9vX8_143.mp4	156.31282824999653	2.9950183329638094
38	141.7997706249589	fix_post	2		85	36.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-K7viJXt9vX8_143.mp4	159.30784658296034	0.755812417017296
39	142.5555830419762	fix_pre	0		0	37.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-CRw9-cCQqbg_332.mp4	160.06365899997763	0.0014434580225497484
39	142.55702649999876	movie	1		358	37.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-CRw9-cCQqbg_332.mp4	160.06510245800018	2.9887391249649227
39	145.54576562496368	fix_post	2		89	37.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-CRw9-cCQqbg_332.mp4	163.0538415829651	0.754243417060934
40	146.3000090420246	fix_pre	0		0	38.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-GHRCzDzThnI_72.mp4	163.80808500002604	0.0014722499763593078
40	146.30148129200097	movie	1		357	38.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-GHRCzDzThnI_72.mp4	163.8095572500024	3.004165083053522
40	149.3056463750545	fix_post	2		90	38.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-GHRCzDzThnI_72.mp4	166.81372233305592	0.7502807499840856
41	150.05592712503858	fix_pre	0		0	39.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-fLNDhX22diw_98.mp4	167.56400308304	0.0015398749383166432
41	150.0574669999769	movie	1		356	39.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-fLNDhX22diw_98.mp4	167.56554295797832	3.002559583983384
41	153.06002658396028	fix_post	2		60	39.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-fLNDhX22diw_98.mp4	170.5681025419617	0.7496413750341162
42	153.8096679589944	fix_pre	0		0	40.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-KM_SJx8CMGc_10.mp4	171.31774391699582	0.0014577079564332962
42	153.81112566695083	movie	1		351	40.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-KM_SJx8CMGc_10.mp4	171.31920162495226	2.9947592919925228
42	156.80588495894335	fix_post	2		84	40.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-KM_SJx8CMGc_10.mp4	174.31396091694478	0.7460931250825524
43	157.5519780840259	fix_pre	0		0	41.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_bing-www_cnn_com_2015_04_20_living_steak-eating-contest-molly-schuyler-feat_index_html_1.mp4	175.06005404202733	0.0014831250300630927
43	157.55346120905597	movie	1		358	41.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_bing-www_cnn_com_2015_04_20_living_steak-eating-contest-molly-schuyler-feat_index_html_1.mp4	175.0615371670574	2.9962759579066187
43	160.5497371669626	fix_post	2		90	41.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_bing-www_cnn_com_2015_04_20_living_steak-eating-contest-molly-schuyler-feat_index_html_1.mp4	178.057813124964	0.7560553750954568
44	161.30579254205804	fix_pre	0		0	42.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-JpOBXV46TLE_124.mp4	178.81386850005947	0.0008633749093860388
44	161.30665591696743	movie	1		360	42.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-JpOBXV46TLE_124.mp4	178.81473187496886	2.998971207998693
44	164.30562712496612	fix_post	2		85	42.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-JpOBXV46TLE_124.mp4	181.81370308296755	0.7528491250704974
45	165.05847625003662	fix_pre	0		0	43.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_wc-6or3Gl2Fif0m_13.mp4	182.56655220803805	0.0014229589141905308
45	165.0598992089508	movie	1		355	43.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_wc-6or3Gl2Fif0m_13.mp4	182.56797516695224	2.9958995000924915
45	168.0557987090433	fix_post	2		88	43.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_wc-6or3Gl2Fif0m_13.mp4	185.56387466704473	0.7542492499342188
46	168.81004795897752	fix_pre	0		0	44.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-VyVvEvP6MRM_124.mp4	186.31812391697895	0.0014709579991176724
46	168.81151891697664	movie	1		358	44.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-VyVvEvP6MRM_124.mp4	186.31959487497807	2.988060125033371
46	171.79957904201	fix_post	2		88	44.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-VyVvEvP6MRM_124.mp4	189.30765500001144	0.7603294580476359
47	172.55990850005765	fix_pre	0		0	45.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-2SVpSaBAxsw_78.mp4	190.06798445805907	0.00178733398206532
47	172.5616958340397	movie	1		355	45.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-2SVpSaBAxsw_78.mp4	190.06977179204114	2.9980270409723744
47	175.55972287501208	fix_post	2		90	45.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-2SVpSaBAxsw_78.mp4	193.0677988330135	0.7500663340324536
48	176.30978920904454	fix_pre	0		0	46.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-r7PeFd-hIp0_378.mp4	193.81786516704597	0.0008811249863356352
48	176.31067033403087	movie	1		359	46.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-r7PeFd-hIp0_378.mp4	193.8187462920323	2.9850447910139337
48	179.2957151250448	fix_post	2		85	46.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-r7PeFd-hIp0_378.mp4	196.80379108304624	0.7557214589323848
49	180.0514365839772	fix_pre	0		0	47.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-YMI27rk5qUQ_117.mp4	197.55951254197862	0.0014188330387696624
49	180.05285541701596	movie	1		358	47.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-YMI27rk5qUQ_117.mp4	197.5609313750174	3.0029995830263942
49	183.05585500004236	fix_post	2		89	47.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-YMI27rk5qUQ_117.mp4	200.56393095804378	0.7478217500029132
50	183.80367675004527	fix_pre	0		0	48.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-Z1ozMh4szTk_13.mp4	201.3117527080467	0.0018948339857161045
50	183.805571584031	movie	1		359	48.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-Z1ozMh4szTk_13.mp4	201.3136475420324	2.9941735829925165
50	186.7997451670235	fix_post	2		89	48.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-Z1ozMh4szTk_13.mp4	204.30782112502493	0.7503859170246869
51	187.5501310840482	fix_pre	0		0	49.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-hZxbKZ1WCVg_24.mp4	205.05820704204962	0.0014251659158617258
51	187.55155624996405	movie	1		356	49.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-hZxbKZ1WCVg_24.mp4	205.05963220796548	3.0039657920133322
51	190.55552204197738	fix_post	2		90	49.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-hZxbKZ1WCVg_24.mp4	208.0635979999788	0.7503462500171736
52	191.30586829199456	fix_pre	0		0	50.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_ioSkDvwpEaU_35.mp4	208.81394424999598	0.0012909170472994447
52	191.30715920904186	movie	1		353	50.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_ioSkDvwpEaU_35.mp4	208.81523516704328	2.992878874996677
52	194.30003808403853	fix_post	2		87	50.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_ioSkDvwpEaU_35.mp4	211.80811404203996	0.756534457905218
53	195.05657254194375	fix_pre	0		0	51.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-mDil5vGZb14_4049.mp4	212.56464849994518	0.0013662501005455852
53	195.0579387920443	movie	1		359	51.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-mDil5vGZb14_4049.mp4	212.56601475004572	2.9976744999876246
53	198.05561329203192	fix_post	2		89	51.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-mDil5vGZb14_4049.mp4	215.56368925003335	0.7535319169983268
54	198.80914520903025	fix_pre	0		0	52.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-T_qmGKyeKNU_32.mp4	216.31722116703168	0.0015139579772949219
54	198.81065916700754	movie	1		358	52.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-T_qmGKyeKNU_32.mp4	216.31873512500897	2.995031917002052
54	201.8056910840096	fix_post	2		88	52.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-T_qmGKyeKNU_32.mp4	219.31376704201102	0.7443757499568164
55	202.5500668339664	fix_pre	0		0	53.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-8N5UuN5WQcY_72.mp4	220.05814279196784	0.0014971659984439611
55	202.55156399996486	movie	1		357	53.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-8N5UuN5WQcY_72.mp4	220.05963995796628	3.003969917073846
55	205.5555339170387	fix_post	2		89	53.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-8N5UuN5WQcY_72.mp4	223.06360987504013	0.7488834579708055
56	206.3044173750095	fix_pre	0		0	54.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-xQilXyNKsBw_42.mp4	223.81249333301093	0.0014392499579116702
56	206.30585662496742	movie	1		359	54.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-xQilXyNKsBw_42.mp4	223.81393258296885	2.9997580840718
56	209.30561470903922	fix_post	2		89	54.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-xQilXyNKsBw_42.mp4	226.81369066704065	0.7450784159591421
57	210.05069312499836	fix_pre	0		0	55.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-D_f3_HIXG2g_87.mp4	227.5587690829998	0.001308875042013824
57	210.05200200004037	movie	1		356	55.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-D_f3_HIXG2g_87.mp4	227.5600779580418	3.003736124956049
57	213.05573812499642	fix_post	2		84	55.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-D_f3_HIXG2g_87.mp4	230.56381408299785	0.7445860840380192
58	213.80032420903444	fix_pre	0		0	56.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-aiWUhl8MCto_71.mp4	231.30840016703587	0.0014664999907836318
58	213.80179070902523	movie	1		359	56.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-aiWUhl8MCto_71.mp4	231.30986666702665	2.997938583022915
58	216.79972929204814	fix_post	2		88	56.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-aiWUhl8MCto_71.mp4	234.30780525004957	0.7513842079788446
59	217.551113500027	fix_pre	0		0	57.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-BFA07F4L4S0_22.mp4	235.0591894580284	0.0014249589294195175
59	217.5525384589564	movie	1		359	57.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-BFA07F4L4S0_22.mp4	235.06061441695783	3.0032206249888986
59	220.5557590839453	fix_post	2		90	57.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-BFA07F4L4S0_22.mp4	238.06383504194673	0.7470895000733435
60	221.30284858401865	fix_pre	0		0	58.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-aVKIgTiQp9A_29.mp4	238.81092454202008	0.0012127079535275698
60	221.30406129197218	movie	1		356	58.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-aVKIgTiQp9A_29.mp4	238.8121372499736	3.0056001250632107
60	224.3096614170354	fix_post	2		86	58.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-aVKIgTiQp9A_29.mp4	241.8177373750368	0.7460898329736665
61	225.05575125000905	fix_pre	0		0	59.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-BCFGCganiuE_8.mp4	242.56382720801048	0.001118500018492341
61	225.05686975002754	movie	1		359	59.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-BCFGCganiuE_8.mp4	242.56494570802897	2.988372249994427
61	228.04524200002197	fix_post	2		90	59.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-BCFGCganiuE_8.mp4	245.5533179580234	0.7536217089509591
62	228.79886370897293	fix_pre	0		0	60.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-kKRGgUhVRzc_74.mp4	246.30693966697436	0.0017330000409856439
62	228.80059670901392	movie	1		359	60.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-kKRGgUhVRzc_74.mp4	246.30867266701534	3.0006831659702584
62	231.80127987498417	fix_post	2		92	60.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-kKRGgUhVRzc_74.mp4	249.3093558329856	0.7484736670739949
63	232.54975354205817	fix_pre	0		0	61.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-7WYXuBHeorw_188.mp4	250.0578295000596	0.0014349579578265548
63	232.551188500016	movie	1		357	61.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-7WYXuBHeorw_188.mp4	250.05926445801742	3.004708333988674
63	235.55589683400467	fix_post	2		89	61.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-7WYXuBHeorw_188.mp4	253.0639727920061	0.7502464579883963
64	236.30614329199307	fix_pre	0		0	62.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-KV8X9IBWuJk_48.mp4	253.8142192499945	0.0015102500328794122
64	236.30765354202595	movie	1		359	62.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-KV8X9IBWuJk_48.mp4	253.81572950002737	2.998177291941829
64	239.30583083396778	fix_post	2		89	62.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-KV8X9IBWuJk_48.mp4	256.8139067919692	0.7458360410528257
65	240.0516668750206	fix_pre	0		0	63.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-hHdxZ26SImA_17.mp4	257.559742833022	0.001512999995611608
65	240.0531798750162	movie	1		358	63.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-hHdxZ26SImA_17.mp4	257.56125583301764	2.9963812499772757
65	243.0495611249935	fix_post	2		89	63.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-hHdxZ26SImA_17.mp4	260.5576370829949	0.749897375004366
66	243.79945849999785	fix_pre	0		0	64.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-e5ua5Pj86E4_140.mp4	261.3075344579993	0.0014450839953497052
66	243.8009035839932	movie	1		359	64.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-e5ua5Pj86E4_140.mp4	261.30897954199463	2.998893790994771
66	246.79979737498797	fix_post	2		85	64.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-e5ua5Pj86E4_140.mp4	264.3078733329894	0.7518800420220941
67	247.55167741701007	fix_pre	0		0	65.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-jgt0PVBUK1Y_580.mp4	265.0597533750115	0.0015242500230669975
67	247.55320166703314	movie	1		360	65.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-jgt0PVBUK1Y_580.mp4	265.06127762503456	3.0063717499142513
67	250.5595734169474	fix_post	2		88	65.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-jgt0PVBUK1Y_580.mp4	268.0676493749488	0.7424014580901712
68	251.30197487503756	fix_pre	0		0	66.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-pKl8nduxfTI_798.mp4	268.810050833039	0.0016277499962598085
68	251.30360262503382	movie	1		360	66.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-pKl8nduxfTI_798.mp4	268.81167858303525	2.9977171249920502
68	254.30131975002587	fix_post	2		89	66.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-pKl8nduxfTI_798.mp4	271.8093957080273	0.7489331249380484
69	255.05025287496392	fix_pre	0		0	67.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_bing-www_break_com_video_like-a-cat-catching-a-fly-3131008_12.mp4	272.55832883296534	0.0016645840369164944
69	255.05191745900083	movie	1		359	67.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_bing-www_break_com_video_like-a-cat-catching-a-fly-3131008_12.mp4	272.55999341700226	2.993571124970913
